episode,total_reward,progress,win,n_clicks,beta,learn_rate,avg_bonus
533,-9.93,8,0,9,0.1,0.001,2.008
534,-33.79,1,0,2,0.1,0.001,0.6073
535,-24.3,4,0,5,0.1,0.001,1.5403
536,-25.27,4,0,5,0.1,0.001,1.3465
537,-13.34,7,0,8,0.1,0.001,1.9571
538,-21.99,5,0,6,0.1,0.001,1.502
539,46.7,4,1,4,0.1,0.001,1.924
540,-20.47,5,0,6,0.1,0.001,1.7551
541,-33.65,1,0,2,0.1,0.001,0.6731
542,-33.01,1,0,2,0.1,0.001,0.9941
543,-24.73,3,0,4,0.1,0.001,2.0665
544,-29.36,3,0,4,0.1,0.001,0.9094
545,-23.68,4,0,5,0.1,0.001,1.6647
546,-31.78,1,0,2,0.1,0.001,1.6084
547,-28.67,3,0,4,0.1,0.001,1.0814
548,-29.09,2,0,3,0.1,0.001,1.6367
549,-33.79,1,0,2,0.1,0.001,0.6031
550,-25.29,4,0,5,0.1,0.001,1.3414
551,-32.19,1,0,2,0.1,0.001,1.4033
552,-26.66,3,0,4,0.1,0.001,1.584
553,-17.34,5,0,6,0.1,0.001,2.277
554,-27.99,3,0,4,0.1,0.001,1.2518
555,-33.8,1,0,2,0.1,0.001,0.6009
556,-31.85,1,0,2,0.1,0.001,1.5729
557,-31.98,2,0,3,0.1,0.001,0.6746
558,-31.65,2,0,3,0.1,0.001,0.7848
559,-27.35,3,0,4,0.1,0.001,1.4131
560,-25.93,3,0,4,0.1,0.001,1.7667
561,-30.03,3,0,4,0.1,0.001,0.7428
562,-29.4,2,0,3,0.1,0.001,1.5341
563,-13.65,7,0,8,0.1,0.001,1.9192
564,-33.69,1,0,2,0.1,0.001,0.6567
565,-32.58,1,0,2,0.1,0.001,1.2096
566,-26.76,3,0,4,0.1,0.001,1.5603
567,-33.37,1,0,2,0.1,0.001,0.8156
568,-26.08,3,0,4,0.1,0.001,1.729
569,-25.16,4,0,5,0.1,0.001,1.3682
570,-30.44,2,0,3,0.1,0.001,1.1879
571,-33.67,1,0,2,0.1,0.001,0.6642
572,-33.68,1,0,2,0.1,0.001,0.6622
573,-26.09,4,0,5,0.1,0.001,1.1819
574,-30.55,2,0,3,0.1,0.001,1.1492
575,-30.47,2,0,3,0.1,0.001,1.1757
576,-18.3,6,0,7,0.1,0.001,1.6712
577,-10.8,9,0,10,0.1,0.001,1.6196
578,-32.08,1,0,2,0.1,0.001,1.4597
579,-25.48,4,0,5,0.1,0.001,1.3032
580,-27.69,3,0,4,0.1,0.001,1.3281
581,-28.84,3,0,4,0.1,0.001,1.0393
582,-32.35,1,0,2,0.1,0.001,1.3265
583,-26.13,3,0,4,0.1,0.001,1.7167
584,-25.06,4,0,5,0.1,0.001,1.3876
585,-22.97,4,0,5,0.1,0.001,1.806
586,-7.03,10,0,11,0.1,0.001,1.7243
587,-30.93,2,0,3,0.1,0.001,1.0224
588,53.05,7,1,7,0.1,0.001,1.5788
589,-25.21,4,0,5,0.1,0.001,1.3581
590,-32.5,1,0,2,0.1,0.001,1.2495
591,-28.84,3,0,4,0.1,0.001,1.0395
592,-18.18,5,0,6,0.1,0.001,2.1369
593,-27.57,3,0,4,0.1,0.001,1.3587
594,-25.19,4,0,5,0.1,0.001,1.3625
595,38.18,2,1,2,0.1,0.001,0.5875
596,-21.96,5,0,6,0.1,0.001,1.5062
597,-26.61,4,0,5,0.1,0.001,1.0775
598,-32.42,1,0,2,0.1,0.001,1.2907
599,-30.85,2,0,3,0.1,0.001,1.0504
600,-27.02,3,0,4,0.1,0.001,1.4938
601,-25.32,4,0,5,0.1,0.001,1.3354
602,-33.35,1,0,2,0.1,0.001,0.8255
603,-27.79,3,0,4,0.1,0.001,1.3031
604,-33.69,1,0,2,0.1,0.001,0.653
605,-32.02,2,0,3,0.1,0.001,0.6589
606,-33.83,1,0,2,0.1,0.001,0.5832
607,-28.7,2,0,3,0.1,0.001,1.767
608,-33.7,1,0,2,0.1,0.001,0.6514
609,-24.81,4,0,5,0.1,0.001,1.4371
610,-33.84,1,0,2,0.1,0.001,0.5818
611,-18.38,6,0,7,0.1,0.001,1.6601
612,-11.89,8,0,9,0.1,0.001,1.7903
613,-33.52,1,0,2,0.1,0.001,0.7393
614,-32.7,1,0,2,0.1,0.001,1.1511
615,-32.44,1,0,2,0.1,0.001,1.2789
616,-26.84,3,0,4,0.1,0.001,1.5394
617,-22.71,4,0,5,0.1,0.001,1.8576
618,-31.87,1,0,2,0.1,0.001,1.5668
619,54.68,7,1,7,0.1,0.001,1.8114
620,-31.89,1,0,2,0.1,0.001,1.5541
621,-28.68,3,0,4,0.1,0.001,1.0797
622,-30.15,2,0,3,0.1,0.001,1.2823
623,-21.7,5,0,6,0.1,0.001,1.5497
624,-23.22,5,0,6,0.1,0.001,1.296
625,-27.68,4,0,5,0.1,0.001,0.8649
626,-30.65,2,0,3,0.1,0.001,1.1166
627,-32.04,2,0,3,0.1,0.001,0.6519
628,-29.54,3,0,4,0.1,0.001,0.8658
629,-32.05,2,0,3,0.1,0.001,0.6508
630,-32.05,1,0,2,0.1,0.001,1.4769
631,-32.31,1,0,2,0.1,0.001,1.3462
632,-28.97,2,0,3,0.1,0.001,1.6771
633,-31.7,2,0,3,0.1,0.001,0.7671
634,-29.9,2,0,3,0.1,0.001,1.3667
635,-33.27,1,0,2,0.1,0.001,0.8638
636,-31.07,2,0,3,0.1,0.001,0.9772
637,-25.38,4,0,5,0.1,0.001,1.3238
638,-31.0,2,0,3,0.1,0.001,0.9994
639,-11.58,8,0,9,0.1,0.001,1.8243
640,-29.35,3,0,4,0.1,0.001,0.9128
641,-27.67,3,0,4,0.1,0.001,1.3314
642,-28.58,3,0,4,0.1,0.001,1.1054
643,-30.08,3,0,4,0.1,0.001,0.73
644,-26.97,3,0,4,0.1,0.001,1.5073
645,-32.53,1,0,2,0.1,0.001,1.2339
646,-24.84,5,0,6,0.1,0.001,1.0271
647,-15.36,9,0,10,0.1,0.001,1.164
648,-30.61,2,0,3,0.1,0.001,1.1308
649,-32.36,1,0,2,0.1,0.001,1.318
650,-24.06,4,0,5,0.1,0.001,1.5883
651,-24.26,4,0,5,0.1,0.001,1.5472
652,-26.37,4,0,5,0.1,0.001,1.1252
653,-30.6,2,0,3,0.1,0.001,1.132
654,-31.84,1,0,2,0.1,0.001,1.5788
655,-19.79,6,0,7,0.1,0.001,1.4589
656,-21.63,5,0,6,0.1,0.001,1.5623
657,-27.53,3,0,4,0.1,0.001,1.3687
658,45.24,4,1,4,0.1,0.001,1.5591
659,-28.71,3,0,4,0.1,0.001,1.0716
660,-31.73,2,0,3,0.1,0.001,0.7566
661,-25.82,3,0,4,0.1,0.001,1.7944
662,-33.87,1,0,2,0.1,0.001,0.5651
663,-27.57,3,0,4,0.1,0.001,1.3567
664,-33.43,1,0,2,0.1,0.001,0.7845
665,-32.45,1,0,2,0.1,0.001,1.274
666,-29.05,2,0,3,0.1,0.001,1.6497
667,-32.53,1,0,2,0.1,0.001,1.2336
668,-29.51,3,0,4,0.1,0.001,0.8736
669,-19.46,7,0,8,0.1,0.001,1.1925
670,-27.3,3,0,4,0.1,0.001,1.4255
671,-23.46,6,0,7,0.1,0.001,0.9347
672,-20.75,5,0,6,0.1,0.001,1.7086
673,-33.74,1,0,2,0.1,0.001,0.6304
674,-29.2,2,0,3,0.1,0.001,1.5993
675,-27.59,3,0,4,0.1,0.001,1.3535
676,-24.17,4,0,5,0.1,0.001,1.5657
677,-23.57,4,0,5,0.1,0.001,1.687
678,48.39,5,1,5,0.1,0.001,1.6781
679,-11.73,8,0,9,0.1,0.001,1.808
680,-33.47,1,0,2,0.1,0.001,0.7656
681,-23.39,4,0,5,0.1,0.001,1.7225
682,-32.38,1,0,2,0.1,0.001,1.3097
683,-31.92,1,0,2,0.1,0.001,1.5394
684,-27.13,3,0,4,0.1,0.001,1.4666
685,-27.51,4,0,5,0.1,0.001,0.8976
686,-32.7,1,0,2,0.1,0.001,1.1476
687,-32.39,1,0,2,0.1,0.001,1.3029
688,-24.92,4,0,5,0.1,0.001,1.4151
689,52.69,7,1,7,0.1,0.001,1.5275
690,-28.77,3,0,4,0.1,0.001,1.0585
691,-29.32,2,0,3,0.1,0.001,1.5592
692,-22.69,4,0,5,0.1,0.001,1.8624
693,-30.18,3,0,4,0.1,0.001,0.7049
694,-32.55,1,0,2,0.1,0.001,1.2239
695,-32.37,1,0,2,0.1,0.001,1.3138
696,-27.72,2,0,3,0.1,0.001,2.0923
697,-25.68,4,0,5,0.1,0.001,1.2639
698,-29.09,2,0,3,0.1,0.001,1.6371
699,-16.85,6,0,7,0.1,0.001,1.8786
700,-32.56,1,0,2,0.1,0.001,1.2199
701,-24.92,4,0,5,0.1,0.001,1.4159
702,-32.8,1,0,2,0.1,0.001,1.0993
703,-23.85,4,0,5,0.1,0.001,1.6296
704,-25.89,5,0,6,0.1,0.001,0.851
705,-32.04,1,0,2,0.1,0.001,1.4779
706,-29.47,2,0,3,0.1,0.001,1.5111
707,-9.27,10,0,11,0.1,0.001,1.5214
708,-27.7,3,0,4,0.1,0.001,1.3247
709,-28.04,3,0,4,0.1,0.001,1.2395
710,-30.15,3,0,4,0.1,0.001,0.7129
711,-21.48,5,0,6,0.1,0.001,1.5863
712,-27.27,4,0,5,0.1,0.001,0.9469
713,-26.35,4,0,5,0.1,0.001,1.1308
714,-29.67,2,0,3,0.1,0.001,1.4418
715,-29.1,2,0,3,0.1,0.001,1.6333
716,-25.66,4,0,5,0.1,0.001,1.2677
717,-30.46,2,0,3,0.1,0.001,1.1802
718,-27.19,3,0,4,0.1,0.001,1.4525
719,-33.9,1,0,2,0.1,0.001,0.5514
720,-15.14,9,0,10,0.1,0.001,1.186
721,-33.69,1,0,2,0.1,0.001,0.6534
722,-31.05,2,0,3,0.1,0.001,0.9828
723,-22.68,4,0,5,0.1,0.001,1.8649
724,-33.52,1,0,2,0.1,0.001,0.7394
725,40.23,2,1,2,0.1,0.001,1.6157
726,-24.51,4,0,5,0.1,0.001,1.4981
727,-25.46,3,0,4,0.1,0.001,1.8854
728,-18.71,7,0,8,0.1,0.001,1.2861
729,-31.15,2,0,3,0.1,0.001,0.9485
730,-30.99,2,0,3,0.1,0.001,1.0035
731,-30.99,2,0,3,0.1,0.001,1.0047
732,-31.76,2,0,3,0.1,0.001,0.7455
733,-26.67,3,0,4,0.1,0.001,1.5815
734,-25.07,3,0,4,0.1,0.001,1.9827
735,43.91,4,1,4,0.1,0.001,1.2286
736,-29.39,2,0,3,0.1,0.001,1.538
737,-28.74,2,0,3,0.1,0.001,1.7534
738,-33.91,1,0,2,0.1,0.001,0.5473
739,-20.1,5,0,6,0.1,0.001,1.8159
740,-31.47,1,0,2,0.1,0.001,1.7657
741,-20.89,6,0,7,0.1,0.001,1.3017
742,-27.37,3,0,4,0.1,0.001,1.4081
743,-33.91,1,0,2,0.1,0.001,0.5464
744,-14.97,8,0,9,0.1,0.001,1.4477
745,-33.91,1,0,2,0.1,0.001,0.5457
746,-28.99,3,0,4,0.1,0.001,1.0014
747,-30.19,3,0,4,0.1,0.001,0.7031
748,-29.3,3,0,4,0.1,0.001,0.9254
749,-24.85,4,0,5,0.1,0.001,1.4297
750,-30.64,2,0,3,0.1,0.001,1.1216
751,-32.15,2,0,3,0.1,0.001,0.6157
752,-30.45,2,0,3,0.1,0.001,1.1835
753,-27.92,3,0,4,0.1,0.001,1.2694
754,-33.57,1,0,2,0.1,0.001,0.7128
755,-33.92,1,0,2,0.1,0.001,0.5423
756,-32.6,1,0,2,0.1,0.001,1.202
757,-25.51,4,0,5,0.1,0.001,1.298
758,-29.91,2,0,3,0.1,0.001,1.3622
759,-24.67,3,0,4,0.1,0.001,2.0822
760,-20.21,6,0,7,0.1,0.001,1.3988
761,-8.19,10,0,11,0.1,0.001,1.6193
762,-33.92,1,0,2,0.1,0.001,0.5418
763,-32.43,1,0,2,0.1,0.001,1.286
764,-24.05,4,0,5,0.1,0.001,1.5906
765,-26.83,4,0,5,0.1,0.001,1.0339
766,-24.67,4,0,5,0.1,0.001,1.4654
767,36.49,1,1,1,0.1,0.001,0.487
768,-33.73,1,0,2,0.1,0.001,0.6352
769,-9.89,10,0,11,0.1,0.001,1.4645
770,-33.92,1,0,2,0.1,0.001,0.5394
771,-17.74,6,0,7,0.1,0.001,1.7513
772,-32.42,1,0,2,0.1,0.001,1.2902
773,-5.31,10,0,11,0.1,0.001,1.8807
774,-29.88,2,0,3,0.1,0.001,1.3735
775,-21.62,5,0,6,0.1,0.001,1.5631
776,-32.17,2,0,3,0.1,0.001,0.6112
777,-29.22,2,0,3,0.1,0.001,1.5933
778,-30.4,2,0,3,0.1,0.001,1.1999
779,-23.42,4,0,5,0.1,0.001,1.7168
780,-28.88,2,0,3,0.1,0.001,1.7052
781,-32.25,1,0,2,0.1,0.001,1.3761
782,-33.52,1,0,2,0.1,0.001,0.7408
783,-21.63,6,0,7,0.1,0.001,1.1962
784,-31.8,2,0,3,0.1,0.001,0.7333
785,-25.64,4,0,5,0.1,0.001,1.2712
786,-26.6,3,0,4,0.1,0.001,1.5989
787,-30.57,2,0,3,0.1,0.001,1.1446
788,-30.63,2,0,3,0.1,0.001,1.1222
789,-23.18,4,0,5,0.1,0.001,1.7649
790,-29.54,2,0,3,0.1,0.001,1.4854
791,-23.24,4,0,5,0.1,0.001,1.7516
792,58.08,8,1,8,0.1,0.001,1.8846
793,-32.23,1,0,2,0.1,0.001,1.385
794,-31.43,2,0,3,0.1,0.001,0.8553
795,-17.9,6,0,7,0.1,0.001,1.7279
796,-26.9,3,0,4,0.1,0.001,1.5257
797,-29.71,2,0,3,0.1,0.001,1.4298
798,-33.93,1,0,2,0.1,0.001,0.5357
799,-16.24,8,0,9,0.1,0.001,1.3062
800,-30.76,2,0,3,0.1,0.001,1.0797
801,-26.86,3,0,4,0.1,0.001,1.5338
802,-33.6,1,0,2,0.1,0.001,0.701
803,-29.51,2,0,3,0.1,0.001,1.4965
804,-30.64,2,0,3,0.1,0.001,1.1207
805,-27.4,4,0,5,0.1,0.001,0.9201
806,36.48,1,1,1,0.1,0.001,0.4802
807,-26.61,3,0,4,0.1,0.001,1.5971
808,-24.44,4,0,5,0.1,0.001,1.5115
809,-32.58,1,0,2,0.1,0.001,1.2078
810,-28.67,3,0,4,0.1,0.001,1.0818
811,-30.03,2,0,3,0.1,0.001,1.3221
812,-32.62,1,0,2,0.1,0.001,1.1903
813,-22.05,6,0,7,0.1,0.001,1.1356
814,-27.45,4,0,5,0.1,0.001,0.9107
815,-32.59,1,0,2,0.1,0.001,1.2027
816,38.07,2,1,2,0.1,0.001,0.5334
817,-28.67,3,0,4,0.1,0.001,1.0833
818,-33.35,1,0,2,0.1,0.001,0.8267
819,-32.45,1,0,2,0.1,0.001,1.2731
820,-33.94,1,0,2,0.1,0.001,0.5323
821,50.38,6,1,6,0.1,0.001,1.5633
822,-32.43,1,0,2,0.1,0.001,1.2828
823,-24.74,5,0,6,0.1,0.001,1.043
824,-28.85,2,0,3,0.1,0.001,1.7171
825,-32.34,1,0,2,0.1,0.001,1.33
826,-32.08,1,0,2,0.1,0.001,1.4603
827,-24.63,4,0,5,0.1,0.001,1.4731
828,-25.27,4,0,5,0.1,0.001,1.3451
829,-32.18,2,0,3,0.1,0.001,0.608
830,-25.26,4,0,5,0.1,0.001,1.3479
831,-28.79,2,0,3,0.1,0.001,1.7358
832,-29.58,3,0,4,0.1,0.001,0.8546
833,-18.41,6,0,7,0.1,0.001,1.6558
834,-23.24,5,0,6,0.1,0.001,1.293
835,-30.77,2,0,3,0.1,0.001,1.0752
836,-27.43,3,0,4,0.1,0.001,1.3921
837,-32.68,1,0,2,0.1,0.001,1.1624
838,-28.03,3,0,4,0.1,0.001,1.2424
839,-32.81,1,0,2,0.1,0.001,1.0957
840,-31.72,2,0,3,0.1,0.001,0.7603
841,-33.63,1,0,2,0.1,0.001,0.6826
842,-24.45,4,0,5,0.1,0.001,1.5095
843,-32.29,1,0,2,0.1,0.001,1.3547
844,-29.72,3,0,4,0.1,0.001,0.8189
845,-25.56,4,0,5,0.1,0.001,1.2878
846,-12.57,8,0,9,0.1,0.001,1.7139
847,-23.11,6,0,7,0.1,0.001,0.9848
848,-32.56,1,0,2,0.1,0.001,1.2218
849,-17.61,8,0,9,0.1,0.001,1.1548
850,-32.34,1,0,2,0.1,0.001,1.3281
851,-30.32,3,0,4,0.1,0.001,0.6705
852,-32.59,1,0,2,0.1,0.001,1.2057
853,-26.1,3,0,4,0.1,0.001,1.726
854,-14.73,7,0,8,0.1,0.001,1.7835
855,-17.4,6,0,7,0.1,0.001,1.8006
856,-25.78,3,0,4,0.1,0.001,1.8057
857,-19.86,5,0,6,0.1,0.001,1.8561
858,-30.44,2,0,3,0.1,0.001,1.1868
859,38.05,2,1,2,0.1,0.001,0.5257
860,-27.75,3,0,4,0.1,0.001,1.3115
861,-28.14,3,0,4,0.1,0.001,1.2153
862,-19.84,5,0,6,0.1,0.001,1.8597
863,-33.8,1,0,2,0.1,0.001,0.6021
864,-29.94,2,0,3,0.1,0.001,1.3528
865,-33.8,1,0,2,0.1,0.001,0.6016
866,-27.82,3,0,4,0.1,0.001,1.296
867,-21.02,5,0,6,0.1,0.001,1.6639
868,-33.77,1,0,2,0.1,0.001,0.615
869,-25.34,4,0,5,0.1,0.001,1.332
870,-25.09,4,0,5,0.1,0.001,1.3819
871,-17.2,7,0,8,0.1,0.001,1.4745
872,-18.54,6,0,7,0.1,0.001,1.6374
873,-28.03,3,0,4,0.1,0.001,1.2424
874,-30.62,2,0,3,0.1,0.001,1.1256
875,-19.73,6,0,7,0.1,0.001,1.467
876,-32.44,1,0,2,0.1,0.001,1.2797
877,-32.69,1,0,2,0.1,0.001,1.1546
878,-30.73,2,0,3,0.1,0.001,1.0885
879,-28.78,2,0,3,0.1,0.001,1.7394
880,-28.93,2,0,3,0.1,0.001,1.6893
881,-32.36,1,0,2,0.1,0.001,1.3206
882,-27.9,4,0,5,0.1,0.001,0.8199
883,-22.29,4,0,5,0.1,0.001,1.9421
884,-14.71,7,0,8,0.1,0.001,1.7865
885,-32.19,1,0,2,0.1,0.001,1.4073
886,-27.8,3,0,4,0.1,0.001,1.3005
887,-23.7,4,0,5,0.1,0.001,1.6603
888,-27.34,3,0,4,0.1,0.001,1.4139
889,-32.25,1,0,2,0.1,0.001,1.3765
890,-30.65,2,0,3,0.1,0.001,1.1167
891,-20.52,5,0,6,0.1,0.001,1.7467
892,-8.0,11,0,12,0.1,0.001,1.4164
893,-30.12,2,0,3,0.1,0.001,1.293
894,-21.22,5,0,6,0.1,0.001,1.6295
895,-32.63,1,0,2,0.1,0.001,1.1846
896,-32.32,1,0,2,0.1,0.001,1.3421
897,-27.73,4,0,5,0.1,0.001,0.8536
898,-32.38,1,0,2,0.1,0.001,1.3096
899,-29.76,3,0,4,0.1,0.001,0.809
900,-22.56,5,0,6,0.1,0.001,1.4062
901,-30.44,2,0,3,0.1,0.001,1.1881
902,-30.47,2,0,3,0.1,0.001,1.1752
903,-31.01,2,0,3,0.1,0.001,0.9978
904,-18.55,6,0,7,0.1,0.001,1.6352
905,-23.68,5,0,6,0.1,0.001,1.2199
906,-20.73,5,0,6,0.1,0.001,1.7117
907,-32.23,2,0,3,0.1,0.001,0.5916
908,-32.57,1,0,2,0.1,0.001,1.2168
909,-32.61,1,0,2,0.1,0.001,1.1967
910,36.46,1,1,1,0.1,0.001,0.4622
911,-32.59,1,0,2,0.1,0.001,1.2033
912,-23.84,4,0,5,0.1,0.001,1.6326
913,-28.21,3,0,4,0.1,0.001,1.1981
914,-31.49,2,0,3,0.1,0.001,0.8357
915,-32.55,1,0,2,0.1,0.001,1.226
916,-32.28,1,0,2,0.1,0.001,1.36
917,-27.21,3,0,4,0.1,0.001,1.4486
918,-33.97,1,0,2,0.1,0.001,0.5167
919,-30.69,2,0,3,0.1,0.001,1.1031
920,-32.23,2,0,3,0.1,0.001,0.5892
921,-29.78,3,0,4,0.1,0.001,0.8054
922,-32.39,1,0,2,0.1,0.001,1.3026
923,-32.62,1,0,2,0.1,0.001,1.1892
924,-30.63,2,0,3,0.1,0.001,1.1219
925,-23.47,4,0,5,0.1,0.001,1.7066
926,-29.71,2,0,3,0.1,0.001,1.4291
927,46.02,4,1,4,0.1,0.001,1.7558
928,-23.45,5,0,6,0.1,0.001,1.2587
929,-28.41,4,0,5,0.1,0.001,0.7175
930,-33.43,1,0,2,0.1,0.001,0.7826
931,-31.86,1,0,2,0.1,0.001,1.5702
932,-29.58,2,0,3,0.1,0.001,1.4734
933,-29.38,2,0,3,0.1,0.001,1.539
934,-32.65,1,0,2,0.1,0.001,1.1734
935,-30.9,2,0,3,0.1,0.001,1.0329
936,-29.38,2,0,3,0.1,0.001,1.5412
937,-32.23,2,0,3,0.1,0.001,0.5905
938,-32.45,1,0,2,0.1,0.001,1.2728
939,-32.45,1,0,2,0.1,0.001,1.2732
940,-32.41,1,0,2,0.1,0.001,1.2932
941,-27.85,3,0,4,0.1,0.001,1.2874
942,-30.79,2,0,3,0.1,0.001,1.0714
943,-24.3,4,0,5,0.1,0.001,1.539
944,-25.49,3,0,4,0.1,0.001,1.8767
945,-31.16,2,0,3,0.1,0.001,0.9451
946,-23.58,4,0,5,0.1,0.001,1.6833
947,-24.73,4,0,5,0.1,0.001,1.4544
948,-32.5,1,0,2,0.1,0.001,1.2491
949,-21.12,5,0,6,0.1,0.001,1.6464
950,-32.47,1,0,2,0.1,0.001,1.2673
951,-6.71,10,0,11,0.1,0.001,1.7536
952,-19.48,6,0,7,0.1,0.001,1.5032
953,53.8,7,1,7,0.1,0.001,1.6859
954,-25.93,4,0,5,0.1,0.001,1.2141
955,-27.55,4,0,5,0.1,0.001,0.8894
956,-32.83,1,0,2,0.1,0.001,1.0833
957,-30.75,2,0,3,0.1,0.001,1.0818
958,-30.19,3,0,4,0.1,0.001,0.7031
959,-25.56,4,0,5,0.1,0.001,1.2876
960,-33.72,1,0,2,0.1,0.001,0.6378
961,-30.64,2,0,3,0.1,0.001,1.1214
962,-11.85,9,0,10,0.1,0.001,1.5148
963,-29.8,2,0,3,0.1,0.001,1.4014
964,-32.34,1,0,2,0.1,0.001,1.3287
965,-32.25,2,0,3,0.1,0.001,0.5828
966,-27.65,3,0,4,0.1,0.001,1.3369
967,-14.55,9,0,10,0.1,0.001,1.2454
968,-19.43,7,0,8,0.1,0.001,1.1965
969,-29.57,2,0,3,0.1,0.001,1.4782
970,-32.61,1,0,2,0.1,0.001,1.1972
971,-31.9,2,0,3,0.1,0.001,0.7011
972,-31.1,2,0,3,0.1,0.001,0.9653
973,-33.98,1,0,2,0.1,0.001,0.5076
974,-21.0,5,0,6,0.1,0.001,1.6672
975,-32.26,2,0,3,0.1,0.001,0.5803
976,-32.39,1,0,2,0.1,0.001,1.3025
977,-25.87,4,0,5,0.1,0.001,1.2259
978,-23.9,4,0,5,0.1,0.001,1.6193
979,-30.69,2,0,3,0.1,0.001,1.1047
980,-29.14,3,0,4,0.1,0.001,0.965
981,-24.66,4,0,5,0.1,0.001,1.4679
982,-27.52,3,0,4,0.1,0.001,1.3708
983,-27.41,3,0,4,0.1,0.001,1.3984
984,-23.12,4,0,5,0.1,0.001,1.7752
985,-17.44,8,0,9,0.1,0.001,1.1732
986,-28.84,2,0,3,0.1,0.001,1.72
987,-26.81,3,0,4,0.1,0.001,1.5474
988,-33.99,1,0,2,0.1,0.001,0.5049
989,-28.36,3,0,4,0.1,0.001,1.1604
990,-27.77,3,0,4,0.1,0.001,1.3083
991,-29.78,2,0,3,0.1,0.001,1.406
992,-15.5,7,0,8,0.1,0.001,1.687
993,-32.73,1,0,2,0.1,0.001,1.1356
994,-22.14,4,0,5,0.1,0.001,1.9716
995,-29.59,2,0,3,0.1,0.001,1.4702
996,-26.38,4,0,5,0.1,0.001,1.1237
997,-23.84,5,0,6,0.1,0.001,1.194
998,-30.82,2,0,3,0.1,0.001,1.0612
999,-21.92,5,0,6,0.1,0.001,1.5133
1000,-22.35,6,0,7,0.1,0.001,1.0928
1001,-29.36,3,0,4,0.1,0.001,0.9101
1002,-20.33,7,0,8,0.1,0.001,1.0836
1003,-24.51,4,0,5,0.1,0.001,1.4976
1004,-34.0,1,0,2,0.1,0.001,0.5023
1005,-15.02,7,0,8,0.1,0.001,1.7481
1006,-25.59,4,0,5,0.1,0.001,1.2824
1007,-31.01,2,0,3,0.1,0.001,0.9982
1008,-29.73,2,0,3,0.1,0.001,1.4223
1009,-30.53,2,0,3,0.1,0.001,1.1579
1010,-31.22,2,0,3,0.1,0.001,0.926
1011,-20.42,5,0,6,0.1,0.001,1.7631
1012,-25.14,4,0,5,0.1,0.001,1.3724
1013,-30.72,2,0,3,0.1,0.001,1.0939
1014,-29.12,2,0,3,0.1,0.001,1.6273
1015,-31.0,2,0,3,0.1,0.001,1.0004
1016,-32.32,1,0,2,0.1,0.001,1.3399
1017,-29.8,2,0,3,0.1,0.001,1.3998
1018,-17.6,6,0,7,0.1,0.001,1.7716
1019,-28.89,2,0,3,0.1,0.001,1.7048
1020,-23.54,4,0,5,0.1,0.001,1.6916
1021,-28.11,3,0,4,0.1,0.001,1.2222
1022,-31.14,2,0,3,0.1,0.001,0.9536
1023,-32.61,1,0,2,0.1,0.001,1.197
1024,-32.83,1,0,2,0.1,0.001,1.0866
1025,-26.72,3,0,4,0.1,0.001,1.5709
1026,-25.2,4,0,5,0.1,0.001,1.3597
1027,-30.71,2,0,3,0.1,0.001,1.0952
1028,-15.35,7,0,8,0.1,0.001,1.7064
1029,-31.13,2,0,3,0.1,0.001,0.9554
1030,-24.18,4,0,5,0.1,0.001,1.5642
1031,-32.83,1,0,2,0.1,0.001,1.0828
1032,-15.27,9,0,10,0.1,0.001,1.173
1033,-27.43,3,0,4,0.1,0.001,1.3932
1034,-30.65,2,0,3,0.1,0.001,1.1152
1035,-27.38,3,0,4,0.1,0.001,1.4055
1036,-28.87,3,0,4,0.1,0.001,1.0318
1037,-24.5,4,0,5,0.1,0.001,1.4997
1038,-29.98,2,0,3,0.1,0.001,1.3394
1039,-23.07,4,0,5,0.1,0.001,1.7856
1040,-25.45,4,0,5,0.1,0.001,1.3097
1041,-31.93,2,0,3,0.1,0.001,0.6912
1042,-32.68,1,0,2,0.1,0.001,1.1587
1043,-34.0,1,0,2,0.1,0.001,0.4981
1044,-20.8,5,0,6,0.1,0.001,1.6994
1045,-31.37,2,0,3,0.1,0.001,0.8778
1046,-27.73,3,0,4,0.1,0.001,1.3169
1047,-27.07,3,0,4,0.1,0.001,1.4829
1048,48.76,5,1,5,0.1,0.001,1.752
1049,-22.82,4,0,5,0.1,0.001,1.8356
1050,-26.56,3,0,4,0.1,0.001,1.6106
1051,-32.63,1,0,2,0.1,0.001,1.1828
1052,-33.16,1,0,2,0.1,0.001,0.9193
1053,-34.01,1,0,2,0.1,0.001,0.4969
1054,-22.58,5,0,6,0.1,0.001,1.4034
1055,-32.85,1,0,2,0.1,0.001,1.0756
1056,-22.66,6,0,7,0.1,0.001,1.0479
1057,-31.16,2,0,3,0.1,0.001,0.9453
1058,-29.32,3,0,4,0.1,0.001,0.9196
1059,-22.85,6,0,7,0.1,0.001,1.0216
1060,-27.09,3,0,4,0.1,0.001,1.4771
1061,-32.78,1,0,2,0.1,0.001,1.111
1062,-21.13,5,0,6,0.1,0.001,1.6451
1063,-28.84,3,0,4,0.1,0.001,1.0405
1064,-32.68,1,0,2,0.1,0.001,1.16
1065,-27.68,4,0,5,0.1,0.001,0.8649
1066,-32.32,1,0,2,0.1,0.001,1.3414
1067,-31.2,2,0,3,0.1,0.001,0.9339
1068,-28.97,2,0,3,0.1,0.001,1.6776
1069,-32.74,1,0,2,0.1,0.001,1.13
