episode,total_reward,progress,win,n_clicks,beta,learn_rate
49289,-33.41,2,0,3,0.1,0.001
49290,-23.45,10,0,11,0.1,0.001
49291,45.92,7,1,7,0.1,0.001
49292,44.48,8,1,8,0.1,0.001
49293,-30.85,4,0,5,0.1,0.001
49294,47.27,10,1,10,0.1,0.001
49295,38.47,3,1,3,0.1,0.001
49296,-26.58,8,0,9,0.1,0.001
49297,39.72,4,1,4,0.1,0.001
49298,45.17,8,1,8,0.1,0.001
49299,-31.9,3,0,4,0.1,0.001
49300,51.28,11,1,11,0.1,0.001
49301,-29.99,5,0,6,0.1,0.001
49302,39.57,4,1,4,0.1,0.001
49303,43.08,7,1,7,0.1,0.001
49304,44.78,8,1,8,0.1,0.001
49305,-30.18,5,0,6,0.1,0.001
49306,43.73,7,1,7,0.1,0.001
49307,52.18,13,1,13,0.1,0.001
49308,41.45,5,1,5,0.1,0.001
49309,42.03,6,1,6,0.1,0.001
49310,-29.65,5,0,6,0.1,0.001
49311,-34.78,1,0,2,0.1,0.001
49312,42.0,6,1,6,0.1,0.001
49313,41.02,5,1,5,0.1,0.001
49314,46.89,9,1,9,0.1,0.001
49315,48.23,11,1,11,0.1,0.001
49316,56.52,16,1,16,0.1,0.001
49317,37.26,2,1,2,0.1,0.001
49318,-24.15,9,0,10,0.1,0.001
49319,40.75,5,1,5,0.1,0.001
49320,-26.93,7,0,8,0.1,0.001
49321,45.11,8,1,8,0.1,0.001
49322,-31.64,3,0,4,0.1,0.001
49323,-27.59,7,0,8,0.1,0.001
49324,38.54,3,1,3,0.1,0.001
49325,38.31,3,1,3,0.1,0.001
49326,42.01,6,1,6,0.1,0.001
49327,45.68,9,1,9,0.1,0.001
49328,-34.75,1,0,2,0.1,0.001
49329,45.92,9,1,9,0.1,0.001
49330,-33.28,2,0,3,0.1,0.001
49331,-29.71,5,0,6,0.1,0.001
49332,-26.55,6,0,7,0.1,0.001
49333,46.48,10,1,10,0.1,0.001
49334,-31.16,4,0,5,0.1,0.001
49335,-32.08,3,0,4,0.1,0.001
49336,-30.94,4,0,5,0.1,0.001
49337,-33.24,2,0,3,0.1,0.001
49338,40.19,4,1,4,0.1,0.001
49339,48.36,11,1,11,0.1,0.001
49340,46.68,10,1,10,0.1,0.001
49341,39.65,4,1,4,0.1,0.001
49342,43.02,7,1,7,0.1,0.001
49343,-27.61,7,0,8,0.1,0.001
49344,48.79,9,1,9,0.1,0.001
49345,45.11,8,1,8,0.1,0.001
49346,38.9,3,1,3,0.1,0.001
49347,47.9,11,1,11,0.1,0.001
49348,-31.03,4,0,5,0.1,0.001
49349,-31.22,4,0,5,0.1,0.001
49350,-30.87,4,0,5,0.1,0.001
49351,-30.76,4,0,5,0.1,0.001
49352,-25.11,8,0,9,0.1,0.001
49353,49.77,12,1,12,0.1,0.001
49354,38.39,3,1,3,0.1,0.001
49355,40.72,5,1,5,0.1,0.001
49356,43.23,7,1,7,0.1,0.001
49357,-28.09,6,0,7,0.1,0.001
49358,-34.73,1,0,2,0.1,0.001
49359,-32.42,3,0,4,0.1,0.001
49360,41.79,6,1,6,0.1,0.001
49361,48.29,11,1,11,0.1,0.001
49362,43.52,7,1,7,0.1,0.001
49363,-29.71,5,0,6,0.1,0.001
49364,41.96,6,1,6,0.1,0.001
49365,-32.19,3,0,4,0.1,0.001
49366,52.66,14,1,14,0.1,0.001
49367,46.87,10,1,10,0.1,0.001
49368,-32.11,3,0,4,0.1,0.001
49369,-27.65,7,0,8,0.1,0.001
49370,-29.62,5,0,6,0.1,0.001
49371,38.5,3,1,3,0.1,0.001
49372,-32.5,3,0,4,0.1,0.001
49373,-33.68,2,0,3,0.1,0.001
49374,41.17,5,1,5,0.1,0.001
49375,39.84,4,1,4,0.1,0.001
49376,58.7,11,1,11,0.1,0.001
49377,45.19,8,1,8,0.1,0.001
49378,40.77,5,1,5,0.1,0.001
49379,-34.77,1,0,2,0.1,0.001
49380,41.23,5,1,5,0.1,0.001
49381,37.2,2,1,2,0.1,0.001
49382,39.68,4,1,4,0.1,0.001
49383,-30.27,3,0,4,0.1,0.001
49384,45.64,8,1,8,0.1,0.001
49385,50.53,12,1,12,0.1,0.001
49386,-32.09,3,0,4,0.1,0.001
49387,45.35,9,1,9,0.1,0.001
49388,-30.94,4,0,5,0.1,0.001
49389,49.98,12,1,12,0.1,0.001
49390,42.11,6,1,6,0.1,0.001
49391,-31.09,4,0,5,0.1,0.001
49392,-21.23,9,0,10,0.1,0.001
49393,41.59,5,1,5,0.1,0.001
49394,43.08,7,1,7,0.1,0.001
49395,43.39,7,1,7,0.1,0.001
49396,-28.5,6,0,7,0.1,0.001
49397,-27.44,7,0,8,0.1,0.001
49398,-34.48,1,0,2,0.1,0.001
49399,42.95,7,1,7,0.1,0.001
49400,-18.95,11,0,12,0.1,0.001
49401,-29.91,5,0,6,0.1,0.001
49402,-31.18,4,0,5,0.1,0.001
49403,-26.4,6,0,7,0.1,0.001
49404,-32.48,3,0,4,0.1,0.001
49405,-33.36,2,0,3,0.1,0.001
49406,52.66,13,1,13,0.1,0.001
49407,53.84,13,1,13,0.1,0.001
49408,52.07,13,1,13,0.1,0.001
49409,48.29,11,1,11,0.1,0.001
49410,47.28,10,1,10,0.1,0.001
49411,-32.54,3,0,4,0.1,0.001
49412,-17.38,11,0,12,0.1,0.001
49413,-19.34,13,0,14,0.1,0.001
49414,-32.39,3,0,4,0.1,0.001
49415,-34.65,1,0,2,0.1,0.001
49416,-34.75,1,0,2,0.1,0.001
49417,-24.88,7,0,8,0.1,0.001
49418,-28.5,5,0,6,0.1,0.001
49419,-32.31,3,0,4,0.1,0.001
49420,-27.37,7,0,8,0.1,0.001
49421,-28.51,6,0,7,0.1,0.001
49422,-33.37,2,0,3,0.1,0.001
49423,-20.68,11,0,12,0.1,0.001
49424,-28.36,6,0,7,0.1,0.001
49425,43.27,7,1,7,0.1,0.001
49426,45.76,9,1,9,0.1,0.001
49427,-28.7,6,0,7,0.1,0.001
49428,51.3,13,1,13,0.1,0.001
49429,44.27,7,1,7,0.1,0.001
49430,-29.8,5,0,6,0.1,0.001
49431,43.98,6,1,6,0.1,0.001
49432,48.94,11,1,11,0.1,0.001
49433,54.44,15,1,15,0.1,0.001
49434,42.16,6,1,6,0.1,0.001
49435,41.99,6,1,6,0.1,0.001
49436,48.6,11,1,11,0.1,0.001
49437,36,1,1,1,0.1,0.001
49438,-19.79,12,0,13,0.1,0.001
49439,42.2,6,1,6,0.1,0.001
49440,36,1,1,1,0.1,0.001
49441,43.44,7,1,7,0.1,0.001
49442,-31.1,4,0,5,0.1,0.001
49443,41.85,5,1,5,0.1,0.001
49444,-32.15,3,0,4,0.1,0.001
49445,44.29,8,1,8,0.1,0.001
49446,48.9,11,1,11,0.1,0.001
49447,39.87,4,1,4,0.1,0.001
49448,-32.53,3,0,4,0.1,0.001
49449,-30.55,3,0,4,0.1,0.001
49450,-33.35,2,0,3,0.1,0.001
49451,-34.75,1,0,2,0.1,0.001
49452,48.7,10,1,10,0.1,0.001
49453,-30.09,4,0,5,0.1,0.001
49454,53.15,14,1,14,0.1,0.001
49455,44.4,8,1,8,0.1,0.001
49456,49.21,11,1,11,0.1,0.001
49457,43.49,7,1,7,0.1,0.001
49458,-21.76,11,0,12,0.1,0.001
49459,-33.53,2,0,3,0.1,0.001
49460,-33.66,2,0,3,0.1,0.001
49461,-34.75,1,0,2,0.1,0.001
49462,37.15,2,1,2,0.1,0.001
49463,38.37,3,1,3,0.1,0.001
49464,-30.03,5,0,6,0.1,0.001
49465,43.4,7,1,7,0.1,0.001
49466,-33.64,2,0,3,0.1,0.001
49467,45.76,7,1,7,0.1,0.001
49468,-31.24,4,0,5,0.1,0.001
49469,-24.72,9,0,10,0.1,0.001
49470,-32.95,2,0,3,0.1,0.001
49471,-28.86,6,0,7,0.1,0.001
49472,47.72,10,1,10,0.1,0.001
49473,-24.49,9,0,10,0.1,0.001
49474,49.05,11,1,11,0.1,0.001
49475,47.21,10,1,10,0.1,0.001
49476,-34.73,1,0,2,0.1,0.001
49477,41.04,5,1,5,0.1,0.001
49478,-30.79,4,0,5,0.1,0.001
49479,42.09,6,1,6,0.1,0.001
49480,44.74,8,1,8,0.1,0.001
49481,-27.7,7,0,8,0.1,0.001
49482,45.72,9,1,9,0.1,0.001
49483,-26.04,7,0,8,0.1,0.001
49484,48.41,11,1,11,0.1,0.001
49485,40.8,5,1,5,0.1,0.001
49486,-25.72,7,0,8,0.1,0.001
49487,-30.77,4,0,5,0.1,0.001
49488,-33.45,2,0,3,0.1,0.001
49489,43.33,7,1,7,0.1,0.001
49490,47.19,10,1,10,0.1,0.001
49491,-25.18,9,0,10,0.1,0.001
49492,39.59,4,1,4,0.1,0.001
49493,37.34,2,1,2,0.1,0.001
49494,44.97,8,1,8,0.1,0.001
49495,-33.5,2,0,3,0.1,0.001
49496,-33.22,2,0,3,0.1,0.001
49497,50.73,12,1,12,0.1,0.001
49498,-24.82,9,0,10,0.1,0.001
49499,42.1,6,1,6,0.1,0.001
49500,-31.27,4,0,5,0.1,0.001
49501,49.1,12,1,12,0.1,0.001
49502,40.56,5,1,5,0.1,0.001
49503,41.11,5,1,5,0.1,0.001
49504,43.19,7,1,7,0.1,0.001
49505,41.99,6,1,6,0.1,0.001
49506,-28.36,5,0,6,0.1,0.001
49507,-34.54,1,0,2,0.1,0.001
49508,44.63,8,1,8,0.1,0.001
49509,-33.63,2,0,3,0.1,0.001
49510,-34.88,1,0,2,0.1,0.001
49511,47.37,9,1,9,0.1,0.001
49512,40.77,5,1,5,0.1,0.001
49513,-30.12,5,0,6,0.1,0.001
49514,44.55,8,1,8,0.1,0.001
49515,49.5,11,1,11,0.1,0.001
49516,-29.21,5,0,6,0.1,0.001
49517,-30.85,4,0,5,0.1,0.001
49518,39.73,4,1,4,0.1,0.001
49519,41.52,5,1,5,0.1,0.001
49520,-34.77,1,0,2,0.1,0.001
49521,42.65,6,1,6,0.1,0.001
49522,47.38,10,1,10,0.1,0.001
49523,49.58,12,1,12,0.1,0.001
49524,-34.89,1,0,2,0.1,0.001
49525,45.11,8,1,8,0.1,0.001
49526,48.59,11,1,11,0.1,0.001
49527,49.21,11,1,11,0.1,0.001
49528,-29.77,5,0,6,0.1,0.001
49529,41.91,6,1,6,0.1,0.001
49530,-31.2,4,0,5,0.1,0.001
49531,-28.76,5,0,6,0.1,0.001
49532,-28.92,6,0,7,0.1,0.001
49533,47.31,9,1,9,0.1,0.001
49534,40.92,5,1,5,0.1,0.001
49535,-29.05,6,0,7,0.1,0.001
49536,-34.56,1,0,2,0.1,0.001
49537,-32.18,3,0,4,0.1,0.001
49538,-26.81,7,0,8,0.1,0.001
49539,39.81,4,1,4,0.1,0.001
49540,42.07,6,1,6,0.1,0.001
49541,-28.55,6,0,7,0.1,0.001
49542,42.23,6,1,6,0.1,0.001
49543,41.33,5,1,5,0.1,0.001
49544,-34.77,1,0,2,0.1,0.001
49545,-34.81,1,0,2,0.1,0.001
49546,44.58,8,1,8,0.1,0.001
49547,45.73,9,1,9,0.1,0.001
49548,-30.19,5,0,6,0.1,0.001
49549,39.48,4,1,4,0.1,0.001
49550,-32.15,3,0,4,0.1,0.001
49551,46.68,9,1,9,0.1,0.001
49552,43.87,7,1,7,0.1,0.001
49553,-29.52,5,0,6,0.1,0.001
49554,-34.69,1,0,2,0.1,0.001
49555,-31.96,3,0,4,0.1,0.001
49556,53.69,14,1,14,0.1,0.001
49557,-28.88,5,0,6,0.1,0.001
49558,-31.29,4,0,5,0.1,0.001
49559,40.97,5,1,5,0.1,0.001
49560,43.05,7,1,7,0.1,0.001
49561,-33.35,2,0,3,0.1,0.001
49562,50.75,12,1,12,0.1,0.001
49563,43.43,7,1,7,0.1,0.001
49564,-27.85,6,0,7,0.1,0.001
49565,-22.9,7,0,8,0.1,0.001
49566,-33.55,2,0,3,0.1,0.001
49567,-27.58,7,0,8,0.1,0.001
49568,48.47,11,1,11,0.1,0.001
49569,43.39,7,1,7,0.1,0.001
49570,48.78,11,1,11,0.1,0.001
49571,42.36,6,1,6,0.1,0.001
49572,-25.09,8,0,9,0.1,0.001
49573,37.52,2,1,2,0.1,0.001
49574,-30.43,4,0,5,0.1,0.001
49575,40.93,5,1,5,0.1,0.001
49576,41.97,6,1,6,0.1,0.001
49577,-33.49,2,0,3,0.1,0.001
49578,-30.08,4,0,5,0.1,0.001
49579,40.78,5,1,5,0.1,0.001
49580,41.31,5,1,5,0.1,0.001
49581,45.75,9,1,9,0.1,0.001
49582,-23.51,10,0,11,0.1,0.001
49583,47.59,10,1,10,0.1,0.001
49584,-27.24,7,0,8,0.1,0.001
49585,-21.5,10,0,11,0.1,0.001
49586,55.18,14,1,14,0.1,0.001
49587,46.49,9,1,9,0.1,0.001
49588,38.42,3,1,3,0.1,0.001
49589,40.91,5,1,5,0.1,0.001
49590,-34.74,1,0,2,0.1,0.001
49591,43.68,7,1,7,0.1,0.001
49592,-33.0,2,0,3,0.1,0.001
49593,-34.74,1,0,2,0.1,0.001
49594,43.4,7,1,7,0.1,0.001
49595,36,1,1,1,0.1,0.001
49596,51.67,12,1,12,0.1,0.001
49597,42.3,6,1,6,0.1,0.001
49598,43.06,7,1,7,0.1,0.001
49599,-24.75,9,0,10,0.1,0.001
49600,-27.67,6,0,7,0.1,0.001
49601,-32.17,3,0,4,0.1,0.001
49602,43.07,7,1,7,0.1,0.001
49603,38.45,3,1,3,0.1,0.001
49604,42.1,6,1,6,0.1,0.001
49605,44.44,8,1,8,0.1,0.001
49606,-30.6,4,0,5,0.1,0.001
49607,41.87,6,1,6,0.1,0.001
49608,44.02,7,1,7,0.1,0.001
49609,52.68,14,1,14,0.1,0.001
49610,-24.9,8,0,9,0.1,0.001
49611,39.63,4,1,4,0.1,0.001
49612,-30.98,4,0,5,0.1,0.001
49613,45.71,9,1,9,0.1,0.001
49614,38.33,3,1,3,0.1,0.001
49615,-27.61,6,0,7,0.1,0.001
49616,44.86,8,1,8,0.1,0.001
49617,43.35,7,1,7,0.1,0.001
49618,-32.32,3,0,4,0.1,0.001
49619,39.72,4,1,4,0.1,0.001
49620,39.57,4,1,4,0.1,0.001
49621,-25.94,8,0,9,0.1,0.001
49622,-33.26,2,0,3,0.1,0.001
49623,-29.74,5,0,6,0.1,0.001
49624,-34.78,1,0,2,0.1,0.001
49625,-31.01,4,0,5,0.1,0.001
49626,51.73,13,1,13,0.1,0.001
49627,43.64,7,1,7,0.1,0.001
49628,-34.77,1,0,2,0.1,0.001
49629,-28.43,6,0,7,0.1,0.001
49630,42.15,6,1,6,0.1,0.001
49631,-22.81,11,0,12,0.1,0.001
49632,-29.03,5,0,6,0.1,0.001
49633,-24.42,9,0,10,0.1,0.001
49634,44.34,7,1,7,0.1,0.001
49635,-22.49,11,0,12,0.1,0.001
49636,-30.08,5,0,6,0.1,0.001
49637,-33.49,2,0,3,0.1,0.001
49638,42.04,6,1,6,0.1,0.001
49639,42.15,6,1,6,0.1,0.001
49640,41.08,5,1,5,0.1,0.001
49641,48.71,11,1,11,0.1,0.001
49642,-34.4,1,0,2,0.1,0.001
49643,-34.46,1,0,2,0.1,0.001
49644,45.98,9,1,9,0.1,0.001
49645,49.13,11,1,11,0.1,0.001
49646,-32.49,3,0,4,0.1,0.001
49647,45.81,9,1,9,0.1,0.001
49648,-29.71,5,0,6,0.1,0.001
49649,43.23,7,1,7,0.1,0.001
49650,-34.75,1,0,2,0.1,0.001
49651,-20.42,12,0,13,0.1,0.001
49652,-32.09,3,0,4,0.1,0.001
49653,-34.78,1,0,2,0.1,0.001
49654,-30.22,4,0,5,0.1,0.001
49655,-25.36,8,0,9,0.1,0.001
49656,-31.98,3,0,4,0.1,0.001
49657,-18.8,13,0,14,0.1,0.001
49658,44.66,8,1,8,0.1,0.001
49659,39.56,4,1,4,0.1,0.001
49660,49.09,11,1,11,0.1,0.001
49661,-34.71,1,0,2,0.1,0.001
49662,-31.66,3,0,4,0.1,0.001
49663,-16.95,14,0,15,0.1,0.001
49664,-32.26,3,0,4,0.1,0.001
49665,44.99,8,1,8,0.1,0.001
49666,-24.13,9,0,10,0.1,0.001
49667,-28.73,6,0,7,0.1,0.001
49668,-29.7,5,0,6,0.1,0.001
49669,-33.11,2,0,3,0.1,0.001
49670,39.76,4,1,4,0.1,0.001
49671,39.66,4,1,4,0.1,0.001
49672,43.3,7,1,7,0.1,0.001
49673,-34.75,1,0,2,0.1,0.001
49674,-28.41,6,0,7,0.1,0.001
49675,-33.55,2,0,3,0.1,0.001
49676,38.51,3,1,3,0.1,0.001
49677,49.61,9,1,9,0.1,0.001
49678,-32.14,3,0,4,0.1,0.001
49679,44.11,7,1,7,0.1,0.001
49680,-27.18,7,0,8,0.1,0.001
49681,38.46,3,1,3,0.1,0.001
49682,-34.78,1,0,2,0.1,0.001
49683,38.44,3,1,3,0.1,0.001
49684,43.46,7,1,7,0.1,0.001
49685,71.35,22,1,22,0.1,0.001
49686,-20.36,10,0,11,0.1,0.001
49687,47.58,10,1,10,0.1,0.001
49688,-29.49,5,0,6,0.1,0.001
49689,48.59,11,1,11,0.1,0.001
49690,-34.78,1,0,2,0.1,0.001
49691,-34.81,1,0,2,0.1,0.001
49692,36,1,1,1,0.1,0.001
49693,43.33,7,1,7,0.1,0.001
49694,48.18,11,1,11,0.1,0.001
49695,45.18,8,1,8,0.1,0.001
49696,42.46,6,1,6,0.1,0.001
49697,44.2,8,1,8,0.1,0.001
49698,-30.83,4,0,5,0.1,0.001
49699,-30.75,4,0,5,0.1,0.001
49700,-33.52,2,0,3,0.1,0.001
49701,-30.71,4,0,5,0.1,0.001
49702,41.86,6,1,6,0.1,0.001
49703,-33.54,2,0,3,0.1,0.001
49704,-34.72,1,0,2,0.1,0.001
49705,-32.38,3,0,4,0.1,0.001
49706,44.11,7,1,7,0.1,0.001
49707,-34.76,1,0,2,0.1,0.001
49708,36,1,1,1,0.1,0.001
49709,46.65,9,1,9,0.1,0.001
49710,53.63,13,1,13,0.1,0.001
49711,55.15,16,1,16,0.1,0.001
49712,42.3,6,1,6,0.1,0.001
49713,38.59,3,1,3,0.1,0.001
49714,-27.2,7,0,8,0.1,0.001
49715,36,1,1,1,0.1,0.001
49716,-30.75,4,0,5,0.1,0.001
49717,38.43,3,1,3,0.1,0.001
49718,-27.21,7,0,8,0.1,0.001
49719,45.95,9,1,9,0.1,0.001
49720,42.69,6,1,6,0.1,0.001
49721,-31.12,4,0,5,0.1,0.001
49722,44.1,7,1,7,0.1,0.001
49723,48.48,10,1,10,0.1,0.001
49724,47.67,10,1,10,0.1,0.001
49725,-31.43,3,0,4,0.1,0.001
49726,-34.73,1,0,2,0.1,0.001
49727,39.59,4,1,4,0.1,0.001
49728,-27.95,6,0,7,0.1,0.001
49729,38.51,3,1,3,0.1,0.001
49730,37.17,2,1,2,0.1,0.001
49731,-28.51,6,0,7,0.1,0.001
49732,44.98,8,1,8,0.1,0.001
49733,-27.65,7,0,8,0.1,0.001
49734,46.0,9,1,9,0.1,0.001
49735,43.47,7,1,7,0.1,0.001
49736,38.45,3,1,3,0.1,0.001
49737,-32.98,2,0,3,0.1,0.001
49738,46.77,9,1,9,0.1,0.001
49739,37.19,2,1,2,0.1,0.001
49740,39.71,4,1,4,0.1,0.001
49741,43.25,7,1,7,0.1,0.001
49742,37.17,2,1,2,0.1,0.001
49743,48.16,10,1,10,0.1,0.001
49744,52.51,14,1,14,0.1,0.001
49745,47.94,11,1,11,0.1,0.001
49746,40.83,5,1,5,0.1,0.001
49747,-33.6,2,0,3,0.1,0.001
49748,-29.3,5,0,6,0.1,0.001
49749,43.52,7,1,7,0.1,0.001
49750,-30.18,3,0,4,0.1,0.001
49751,-24.26,9,0,10,0.1,0.001
49752,47.05,10,1,10,0.1,0.001
49753,-32.81,2,0,3,0.1,0.001
49754,40.11,4,1,4,0.1,0.001
49755,-34.72,1,0,2,0.1,0.001
49756,44.63,8,1,8,0.1,0.001
49757,42.28,6,1,6,0.1,0.001
49758,44.29,8,1,8,0.1,0.001
49759,42.65,6,1,6,0.1,0.001
49760,46.29,9,1,9,0.1,0.001
49761,51.63,13,1,13,0.1,0.001
49762,39.67,4,1,4,0.1,0.001
49763,45.67,9,1,9,0.1,0.001
49764,49.6,11,1,11,0.1,0.001
49765,39.94,4,1,4,0.1,0.001
49766,39.73,4,1,4,0.1,0.001
49767,-31.2,4,0,5,0.1,0.001
49768,41.27,5,1,5,0.1,0.001
49769,42.0,6,1,6,0.1,0.001
49770,48.78,11,1,11,0.1,0.001
49771,-34.71,1,0,2,0.1,0.001
49772,42.13,6,1,6,0.1,0.001
49773,38.29,3,1,3,0.1,0.001
49774,-31.19,4,0,5,0.1,0.001
49775,44.3,8,1,8,0.1,0.001
49776,-29.92,5,0,6,0.1,0.001
49777,42.01,6,1,6,0.1,0.001
49778,-29.67,5,0,6,0.1,0.001
49779,-34.61,1,0,2,0.1,0.001
49780,-30.95,4,0,5,0.1,0.001
49781,-30.02,5,0,6,0.1,0.001
49782,57.21,14,1,14,0.1,0.001
49783,-34.74,1,0,2,0.1,0.001
49784,-29.74,4,0,5,0.1,0.001
49785,46.83,10,1,10,0.1,0.001
49786,-31.28,4,0,5,0.1,0.001
49787,-19.27,9,0,10,0.1,0.001
49788,-34.77,1,0,2,0.1,0.001
49789,40.79,5,1,5,0.1,0.001
49790,45.35,8,1,8,0.1,0.001
49791,-34.75,1,0,2,0.1,0.001
49792,-30.79,4,0,5,0.1,0.001
49793,-24.51,8,0,9,0.1,0.001
49794,47.23,10,1,10,0.1,0.001
49795,-32.21,3,0,4,0.1,0.001
49796,-31.69,3,0,4,0.1,0.001
49797,-28.9,6,0,7,0.1,0.001
49798,43.26,7,1,7,0.1,0.001
49799,-30.69,4,0,5,0.1,0.001
49800,42.04,6,1,6,0.1,0.001
49801,37.23,2,1,2,0.1,0.001
49802,-30.85,4,0,5,0.1,0.001
49803,51.37,13,1,13,0.1,0.001
49804,49.25,11,1,11,0.1,0.001
49805,42.44,6,1,6,0.1,0.001
49806,37.21,2,1,2,0.1,0.001
49807,-32.49,3,0,4,0.1,0.001
49808,37.19,2,1,2,0.1,0.001
49809,-28.61,6,0,7,0.1,0.001
49810,-30.21,4,0,5,0.1,0.001
49811,-34.77,1,0,2,0.1,0.001
49812,-26.79,7,0,8,0.1,0.001
49813,-34.77,1,0,2,0.1,0.001
49814,52.93,14,1,14,0.1,0.001
49815,57.48,16,1,16,0.1,0.001
49816,-31.11,4,0,5,0.1,0.001
49817,38.45,3,1,3,0.1,0.001
49818,39.49,4,1,4,0.1,0.001
49819,44.98,8,1,8,0.1,0.001
49820,37.25,2,1,2,0.1,0.001
49821,-29.04,5,0,6,0.1,0.001
49822,-29.76,5,0,6,0.1,0.001
49823,-33.28,2,0,3,0.1,0.001
49824,44.2,8,1,8,0.1,0.001
49825,-32.34,3,0,4,0.1,0.001
49826,-30.96,4,0,5,0.1,0.001
49827,-34.73,1,0,2,0.1,0.001
49828,40.78,5,1,5,0.1,0.001
49829,-25.29,8,0,9,0.1,0.001
49830,42.31,6,1,6,0.1,0.001
49831,50.85,13,1,13,0.1,0.001
49832,-33.43,2,0,3,0.1,0.001
49833,-30.55,4,0,5,0.1,0.001
49834,44.53,8,1,8,0.1,0.001
49835,-26.11,8,0,9,0.1,0.001
49836,-30.36,4,0,5,0.1,0.001
49837,42.63,6,1,6,0.1,0.001
49838,-34.74,1,0,2,0.1,0.001
49839,50.93,12,1,12,0.1,0.001
49840,43.27,7,1,7,0.1,0.001
49841,40.9,5,1,5,0.1,0.001
49842,41.97,6,1,6,0.1,0.001
49843,43.58,7,1,7,0.1,0.001
49844,-33.23,2,0,3,0.1,0.001
49845,46.35,9,1,9,0.1,0.001
49846,48.84,11,1,11,0.1,0.001
49847,46.07,9,1,9,0.1,0.001
49848,-34.8,1,0,2,0.1,0.001
49849,-29.65,5,0,6,0.1,0.001
49850,40.93,5,1,5,0.1,0.001
49851,48.62,11,1,11,0.1,0.001
49852,46.64,10,1,10,0.1,0.001
49853,-30.72,4,0,5,0.1,0.001
49854,-33.54,2,0,3,0.1,0.001
49855,-31.28,4,0,5,0.1,0.001
49856,-28.45,5,0,6,0.1,0.001
49857,-34.78,1,0,2,0.1,0.001
49858,44.94,8,1,8,0.1,0.001
49859,-33.5,2,0,3,0.1,0.001
49860,41.89,6,1,6,0.1,0.001
49861,-27.01,7,0,8,0.1,0.001
49862,40.93,5,1,5,0.1,0.001
49863,-23.95,9,0,10,0.1,0.001
49864,-23.61,9,0,10,0.1,0.001
49865,47.86,10,1,10,0.1,0.001
49866,44.82,8,1,8,0.1,0.001
49867,43.12,7,1,7,0.1,0.001
49868,50.02,11,1,11,0.1,0.001
49869,-33.47,2,0,3,0.1,0.001
49870,40.82,5,1,5,0.1,0.001
49871,-29.62,5,0,6,0.1,0.001
49872,-34.81,1,0,2,0.1,0.001
49873,54.52,13,1,13,0.1,0.001
49874,53.1,13,1,13,0.1,0.001
49875,43.03,7,1,7,0.1,0.001
49876,-32.37,3,0,4,0.1,0.001
49877,41.87,6,1,6,0.1,0.001
49878,-22.94,10,0,11,0.1,0.001
49879,-28.8,6,0,7,0.1,0.001
49880,48.78,10,1,10,0.1,0.001
49881,-34.73,1,0,2,0.1,0.001
49882,44.59,8,1,8,0.1,0.001
49883,-21.29,11,0,12,0.1,0.001
49884,-33.17,2,0,3,0.1,0.001
49885,40.81,5,1,5,0.1,0.001
49886,-33.72,2,0,3,0.1,0.001
49887,-34.73,1,0,2,0.1,0.001
49888,-34.73,1,0,2,0.1,0.001
49889,44.79,8,1,8,0.1,0.001
49890,37.21,2,1,2,0.1,0.001
49891,45.53,8,1,8,0.1,0.001
49892,-28.14,5,0,6,0.1,0.001
49893,37.17,2,1,2,0.1,0.001
49894,46.97,10,1,10,0.1,0.001
49895,-32.3,3,0,4,0.1,0.001
49896,-33.22,2,0,3,0.1,0.001
49897,38.43,3,1,3,0.1,0.001
49898,-24.12,9,0,10,0.1,0.001
49899,50.24,12,1,12,0.1,0.001
49900,-23.3,10,0,11,0.1,0.001
49901,-27.27,7,0,8,0.1,0.001
49902,42.53,6,1,6,0.1,0.001
49903,42.19,6,1,6,0.1,0.001
49904,44.67,8,1,8,0.1,0.001
49905,-34.54,1,0,2,0.1,0.001
49906,-32.18,3,0,4,0.1,0.001
49907,-33.39,2,0,3,0.1,0.001
49908,-31.3,4,0,5,0.1,0.001
49909,-34.75,1,0,2,0.1,0.001
49910,52.06,12,1,12,0.1,0.001
49911,39.57,4,1,4,0.1,0.001
49912,-34.71,1,0,2,0.1,0.001
49913,-34.62,1,0,2,0.1,0.001
49914,-31.21,4,0,5,0.1,0.001
49915,44.25,8,1,8,0.1,0.001
49916,-34.66,1,0,2,0.1,0.001
49917,53.46,13,1,13,0.1,0.001
49918,-33.3,2,0,3,0.1,0.001
49919,46.33,9,1,9,0.1,0.001
49920,-31.15,4,0,5,0.1,0.001
49921,-26.92,7,0,8,0.1,0.001
49922,-33.2,2,0,3,0.1,0.001
49923,38.52,3,1,3,0.1,0.001
49924,-34.75,1,0,2,0.1,0.001
49925,40.77,5,1,5,0.1,0.001
49926,39.63,4,1,4,0.1,0.001
49927,49.13,11,1,11,0.1,0.001
49928,-34.62,1,0,2,0.1,0.001
49929,-34.73,1,0,2,0.1,0.001
49930,45.85,9,1,9,0.1,0.001
49931,-22.74,11,0,12,0.1,0.001
49932,-30.89,4,0,5,0.1,0.001
49933,42.12,6,1,6,0.1,0.001
49934,-27.24,7,0,8,0.1,0.001
49935,-34.18,1,0,2,0.1,0.001
49936,49.12,12,1,12,0.1,0.001
49937,-24.23,8,0,9,0.1,0.001
49938,41.29,5,1,5,0.1,0.001
49939,-23.41,10,0,11,0.1,0.001
